id,sentiment_food,sentiment_environment,sentiment_service,sentiment_value,sentiment_consistency,sentiment_reputation,sentiment_convenience,sentiment_innovation,sentiment_family_friendly,review_id,labeler_id
5739,1,1,1,1,0,1,0,0,0,24864,17
5740,1,1,1,1,0,0,0,0,0,19853,16
5741,1,0,0,0,0,1,0,0,0,42206,17
5742,1,1,1,1,0,1,0,0,0,32921,16
5743,1,1,1,0,0,0,0,0,0,26160,17
5744,1,1,1,1,0,0,0,0,0,32967,16
5745,1,1,0,1,0,0,0,0,0,31442,17
5746,1,1,0,0,0,1,0,0,0,30781,17
5747,1,0,1,1,1,0,0,1,0,36894,16
5748,1,1,0,0,0,0,0,0,0,29344,17
5749,1,1,1,0,0,0,0,0,0,27354,17
5750,1,0,0,0,0,0,0,0,0,40909,17
5751,1,1,1,1,0,0,0,0,0,45535,16
5752,0,0,1,0,0,1,0,0,0,20803,17
5753,1,1,1,0,0,0,0,0,0,32861,16
5754,1,0,1,0,0,0,0,0,0,24554,17
5755,1,0,0,0,1,0,0,0,0,15245,17
5756,1,1,0,0,0,0,0,0,0,4834,17
5757,1,0,1,0,0,0,0,0,0,36045,17
5758,1,1,1,1,1,0,0,1,0,44931,16
5759,1,1,1,0,0,0,0,0,0,40138,17
5760,1,1,1,0,1,0,0,0,0,44999,17
5761,1,1,1,1,0,0,0,0,0,6757,17
5762,1,1,0,1,0,0,0,0,0,33774,16
5763,1,0,0,1,1,0,0,0,0,20863,16
5764,1,1,1,0,0,1,0,0,0,31526,16
5765,1,0,1,0,0,1,0,0,0,39437,17
5766,1,1,1,0,0,0,0,0,0,32928,17
5767,1,1,1,0,0,0,0,0,0,33978,16
5768,0,0,1,0,0,0,0,0,0,30085,17
5769,1,0,1,1,0,1,0,0,0,20928,16
5770,1,0,1,0,0,0,0,0,0,27426,16
5771,1,0,1,0,0,1,0,0,0,40998,17
5772,1,0,0,0,0,0,0,0,0,2365,17
5773,1,1,1,0,1,0,0,1,0,26373,16
5774,1,0,1,0,0,0,0,0,0,36700,17
5775,1,1,1,0,0,1,0,0,0,31937,17
5776,1,1,1,0,0,0,0,0,0,21107,17
5777,1,1,1,1,0,0,0,0,0,46069,16
5778,1,1,1,1,0,0,0,0,0,33802,16
5779,1,1,0,1,0,1,0,0,0,6549,16
5780,1,0,1,0,0,1,0,1,0,23906,17
5781,1,0,1,0,0,0,0,0,0,24575,17
5782,1,1,1,1,1,1,1,0,0,21045,16
5783,1,1,1,0,0,0,0,0,0,44644,16
5784,1,1,1,1,1,0,0,0,0,6736,16
5785,1,1,1,0,0,1,0,0,0,25050,17
5786,1,0,1,0,0,0,0,0,0,22106,17
5787,1,1,1,0,0,0,0,0,0,46847,17
5788,1,1,1,0,0,0,0,0,0,33195,16
5789,1,0,1,0,0,0,0,0,0,45228,17
5790,1,0,1,1,0,0,0,0,0,17775,16
5791,1,1,1,1,1,0,0,0,0,34786,17
5792,1,0,1,0,0,0,0,0,0,9907,17
5793,1,1,1,0,0,0,0,0,0,24541,17
5794,1,0,1,0,0,1,0,0,0,22007,17
5795,1,1,1,0,0,0,0,0,0,44763,17
5796,1,1,1,1,0,0,0,1,0,31159,16
5797,1,1,0,0,0,0,0,0,0,32611,17
5798,1,1,0,0,0,0,0,0,0,36261,16
5799,1,1,1,0,0,0,0,0,0,38727,17
5800,1,0,1,0,0,0,0,0,0,33834,17
5801,1,0,1,0,0,0,0,0,0,40203,16
5802,0,0,1,0,0,0,0,0,0,40053,17
5803,1,0,1,0,0,0,0,1,0,37161,16
5804,1,1,1,0,1,0,0,0,0,45058,16
5805,1,0,0,1,0,0,0,0,0,43112,16
5806,1,1,1,0,1,1,0,0,0,22063,17
5807,1,0,0,0,1,1,0,0,0,20805,16
5808,1,1,0,0,0,1,1,0,0,33595,17
5809,1,0,0,0,1,0,0,0,0,46265,16
5810,1,1,1,0,0,0,0,0,0,32975,17
5811,0,1,0,0,0,0,0,0,0,32077,17
5812,1,0,1,0,0,0,0,0,0,35957,17
5813,1,1,0,1,0,0,0,0,0,35478,16
5814,1,0,0,0,0,0,0,0,0,28963,17
5815,1,1,1,0,0,0,0,0,0,32217,17
5816,1,1,1,1,0,1,0,0,0,2641,16
5817,1,0,0,0,0,0,0,0,0,19116,17
5818,1,1,1,0,0,0,0,0,0,19784,17
5819,1,1,0,1,0,0,0,0,0,32043,16
5820,1,0,1,0,1,0,0,0,0,28180,17
5821,1,0,0,0,0,0,0,0,0,19817,17
5822,1,1,1,0,0,0,0,0,0,46115,16
5823,1,0,0,0,0,0,0,0,0,43390,17
5824,1,1,1,1,0,0,0,0,0,44534,16
5825,1,1,1,1,0,0,0,0,0,37358,16
5826,1,1,0,0,0,0,0,1,0,29859,17
5827,1,1,1,0,0,0,0,0,0,28268,17
5828,1,1,1,1,0,0,0,0,0,33767,16
5829,1,1,0,0,0,0,0,0,0,32080,17
5830,1,1,1,0,0,0,1,0,0,19823,17
5831,1,0,0,0,0,0,0,0,0,29590,17
5832,1,0,1,0,1,1,0,1,0,23434,16
5833,1,1,1,0,0,0,0,0,0,31922,17
5834,1,1,0,0,1,0,1,0,0,35143,16
5835,1,1,1,0,0,0,0,0,0,31684,17
5836,1,1,1,0,0,0,0,0,0,31506,17
5837,1,0,0,0,0,0,0,0,0,24449,17
5838,1,0,1,0,0,0,0,0,0,45229,17
5839,1,1,0,0,1,1,0,0,0,31549,16
5840,1,1,1,0,1,0,0,0,0,30119,17
5841,1,1,1,0,0,0,0,0,0,34960,16
5842,1,0,1,0,0,0,1,0,0,7090,17
5843,1,0,0,0,1,0,0,0,0,42887,16
5844,1,0,1,0,0,0,0,0,0,28110,17
5845,1,1,1,1,0,0,0,0,0,29895,16
5846,0,0,0,0,0,1,0,0,0,32634,17
5847,1,1,1,0,0,0,0,0,0,46847,16
5848,1,1,1,0,0,0,0,0,0,26459,17
5849,1,1,1,0,0,0,0,0,0,37226,17
5850,1,1,1,0,0,0,0,1,0,45514,17
5851,1,0,1,1,0,0,0,0,0,26387,17
5852,1,0,0,0,0,0,0,0,0,3112,16
5853,1,1,1,0,0,0,0,0,0,45803,16
5854,0,0,1,0,0,0,0,0,0,24833,17
5855,1,1,1,0,0,0,0,0,0,33762,17
5856,1,0,0,0,0,0,0,0,0,9160,17
5857,1,0,1,0,0,0,0,0,0,26191,17
5858,1,0,1,0,0,0,0,0,0,46570,17
5859,1,1,0,0,0,0,0,0,0,45296,17
5860,1,1,1,0,0,0,0,0,0,41206,17
5861,1,1,1,1,0,0,0,0,0,41007,17
5862,1,1,1,0,0,0,0,0,0,31712,17
5863,1,0,1,0,0,0,0,0,0,23108,17
5864,1,0,1,0,0,1,0,0,0,35377,17
5865,1,0,1,0,0,0,0,0,0,21136,17
5866,1,1,1,0,0,0,0,0,0,34957,16
5867,1,1,1,1,0,0,0,0,0,6597,16
5868,1,1,0,0,0,0,0,0,0,2887,16
5869,1,0,1,0,1,0,0,0,0,39705,17
5870,1,0,0,0,0,0,0,0,0,42941,17
5871,1,1,0,0,0,0,0,0,0,26491,16
5872,1,1,1,0,0,0,0,1,0,29667,17
5873,1,1,1,0,0,1,0,0,0,28717,17
5874,1,0,1,0,0,1,0,0,0,39690,17
5875,1,0,1,0,0,1,0,0,0,19167,17
5876,1,0,1,1,1,0,0,0,0,44686,16
5877,1,0,1,0,0,1,0,0,0,23010,17
5878,1,0,1,0,1,0,0,0,0,44530,16
5879,1,1,1,0,0,0,0,0,0,25648,17
5880,1,1,1,0,0,0,0,0,0,31683,17
5881,1,0,1,0,0,0,0,0,0,40356,17
5882,1,1,1,1,1,0,0,0,0,27651,16
5883,1,0,1,0,0,0,0,0,0,25736,17
5884,1,0,1,0,0,0,0,0,0,44984,17
5885,1,0,1,0,0,0,0,0,0,29857,17
5886,1,1,1,1,1,0,0,1,0,31662,16
5887,1,1,1,0,0,0,0,0,0,26640,17
5888,1,1,1,0,0,0,0,0,0,46581,16
5889,1,0,1,0,0,1,0,0,0,23524,17
5890,1,0,1,0,0,0,0,0,0,46097,17
5891,1,0,1,0,0,0,0,1,0,23650,16
5892,1,1,1,0,0,0,1,0,0,8147,17
5893,1,0,1,0,0,0,0,0,0,35895,17
5894,1,1,1,1,0,1,0,0,0,35321,16
5895,1,1,1,0,0,0,0,0,0,35911,17
5896,1,1,1,0,1,0,0,1,0,33936,16
5897,1,1,0,0,0,0,0,0,0,28057,16
5898,1,0,1,0,0,0,0,0,0,33395,17
5899,1,1,1,0,0,1,0,0,0,37359,17
5900,1,0,0,0,1,1,0,0,0,41279,17
5901,1,1,0,0,0,0,0,0,0,31011,17
5902,1,1,1,0,0,0,0,0,0,33301,17
5903,1,0,0,0,0,0,0,0,0,22438,17
5904,1,0,1,0,0,0,0,1,0,41399,17
5905,1,0,1,0,0,0,0,0,0,41046,17
5906,1,1,1,0,0,0,0,0,0,44474,17
5907,1,1,1,0,1,0,0,1,0,32714,17
5908,1,1,1,0,0,0,0,0,0,35952,17
5909,1,0,1,0,1,0,0,0,0,36433,17
5910,1,0,1,0,0,1,0,0,0,24790,17
5911,1,0,0,0,0,0,0,0,0,29586,17
5912,1,0,0,0,0,0,1,0,0,16336,17
5913,1,0,1,0,0,0,0,0,0,28458,17
5914,1,1,1,1,0,0,0,1,0,17558,17
5915,1,1,1,0,0,0,0,0,0,21046,17
5916,1,1,1,0,0,0,0,0,0,26446,17
5917,1,0,1,0,0,1,0,0,0,21018,17
5918,1,1,1,0,0,0,0,0,0,26999,17
5919,1,0,0,0,0,0,0,0,0,43061,17
5920,1,1,0,0,0,0,0,0,0,15061,17
5921,1,1,0,0,0,0,0,0,0,42936,17
5922,1,1,1,0,0,0,0,0,0,9848,17
5923,1,0,1,0,0,1,0,0,0,38577,17
5924,1,0,1,0,0,0,0,1,0,8343,17
5925,1,0,0,0,0,0,0,0,0,43369,17
5926,1,0,0,0,0,0,1,0,0,13730,17
5927,1,1,1,0,0,0,0,0,0,38973,17
5928,1,1,1,0,0,1,0,0,0,41710,17
5929,1,1,0,0,0,0,0,0,0,15894,17
5930,1,0,0,0,0,0,0,0,0,42968,17
5931,1,0,0,0,0,0,0,0,0,42245,17
5932,1,0,0,0,0,0,0,0,0,35948,17
5933,1,1,1,0,0,0,0,0,0,39221,17
5934,1,0,0,0,0,0,0,0,0,42915,17
5935,1,0,1,0,0,0,0,0,0,38734,17
5936,1,1,1,0,0,1,0,0,0,19146,17
5937,1,0,0,0,0,0,0,1,0,42244,17
5938,1,0,1,0,0,1,0,0,0,37314,17
5939,1,0,0,0,1,1,0,1,0,36715,17
5940,1,0,1,0,0,0,0,0,0,37345,17
5941,1,0,0,0,0,1,0,0,0,2360,17
5942,1,0,1,0,0,0,0,0,0,28726,17
5943,1,1,1,0,0,0,0,0,0,15896,17
5944,1,0,0,0,1,0,0,0,0,43465,17
5945,1,1,1,0,0,0,0,0,0,40918,17
5946,1,0,1,0,0,0,0,0,0,46602,17
5947,1,0,1,0,0,0,0,0,0,30066,17
5948,1,0,0,0,0,0,0,1,0,30746,17
5949,1,0,1,0,0,0,0,0,0,27555,17
5950,1,1,1,0,0,1,0,0,0,41119,17
5951,1,1,1,0,0,1,0,1,0,36338,17
5952,1,1,1,0,0,0,0,0,0,31959,17
5953,1,0,1,0,0,0,0,0,0,18538,17
5954,1,0,1,0,0,0,0,0,0,28901,17
5955,1,1,1,0,0,0,0,0,0,15898,17
5956,1,1,1,0,0,1,0,0,0,21139,17
5957,1,0,0,1,0,0,0,0,0,44954,17
5958,1,1,1,0,0,1,0,1,0,35281,17
5959,1,1,1,0,0,0,0,0,0,30084,17
5960,1,1,0,0,0,0,0,0,0,39207,17
5961,1,1,1,0,0,0,0,0,0,46748,17
5962,1,0,1,0,1,0,0,1,0,40047,17
5963,1,0,0,0,0,0,0,0,0,19571,17
5964,1,1,1,0,0,1,0,0,0,39007,17
5965,1,0,1,0,0,1,0,0,0,24082,17
5966,1,1,0,0,0,1,1,0,0,34769,17
5967,1,1,0,0,0,0,0,0,0,26498,17
5968,1,0,1,0,0,0,0,0,0,3093,17
5969,1,1,1,1,0,0,0,0,0,26744,17
5970,1,0,1,0,1,1,0,1,0,40563,17
5971,1,1,1,0,1,0,0,0,0,29603,17
5972,1,1,1,0,0,0,0,0,0,45793,17
5973,1,0,1,0,0,0,0,0,0,27125,17
5974,1,1,1,0,0,0,0,0,0,26542,17
5975,1,1,1,0,0,0,0,0,0,31104,17
5976,1,0,1,0,0,1,0,0,0,43123,17
5977,1,1,1,0,0,0,0,0,0,26139,17
5978,1,0,0,0,0,1,0,0,0,22452,17
5979,1,1,1,0,0,0,0,0,0,45167,17
5980,1,1,1,0,0,1,1,0,0,26827,17
5981,1,1,1,0,0,0,0,0,0,3167,17
5982,1,1,0,0,0,0,0,0,0,33341,17
5983,1,1,1,0,0,0,0,0,0,38704,17
5984,1,0,1,0,0,0,0,0,0,26798,17
5985,1,1,1,0,0,0,0,1,0,41544,17
5986,1,1,0,0,0,0,0,0,0,46137,17
5987,1,1,1,0,0,0,0,0,0,33477,17
5988,1,1,1,0,1,0,0,0,0,26096,17
5989,1,0,1,0,0,1,0,0,0,20813,17
5990,1,0,0,1,0,0,0,0,0,36744,17
5991,1,0,0,0,0,0,0,0,0,35351,17
5992,1,0,1,0,0,1,0,0,0,21221,17
5993,1,1,1,0,0,1,0,0,0,27171,17
5994,1,0,1,0,0,1,0,0,0,40347,17
5995,1,1,0,0,0,0,1,0,0,10997,17
5996,1,1,1,0,0,1,0,0,0,41993,17
5997,1,1,0,1,0,1,0,0,0,42988,17
5998,1,1,1,0,0,0,0,0,0,18559,17
5999,1,1,1,0,0,1,0,0,0,26428,17
6000,1,0,1,0,0,1,0,0,0,19799,17
6001,1,1,0,0,0,0,1,0,0,15515,17
6002,1,1,0,0,0,0,1,0,0,5295,17
6003,1,1,1,0,1,0,0,0,0,26466,17
6004,1,0,1,1,0,1,0,0,0,40618,16
6005,1,0,1,0,0,1,0,0,0,18888,17
6006,1,1,1,0,0,0,0,0,0,33083,16
6007,1,0,0,0,0,0,0,0,0,39519,17
6008,1,0,1,0,0,0,0,0,0,45250,17
6009,1,1,1,0,0,1,0,0,0,25619,17
6010,1,1,1,0,0,0,0,0,0,26196,17
6011,1,0,1,0,0,0,0,0,0,42203,17
6012,1,1,1,0,0,0,0,0,0,3161,17
6013,1,1,1,1,0,0,0,1,0,22264,16
6014,1,1,1,0,0,0,0,0,0,44501,17
6015,1,0,0,0,0,1,0,0,0,27961,17
6016,1,0,1,0,1,0,0,0,0,36624,16
6017,1,1,1,0,0,0,0,0,0,32167,16
6018,1,0,0,0,1,0,0,1,0,23968,17
6019,1,1,0,0,0,0,0,0,0,32611,16
6020,1,0,1,0,0,0,0,0,0,36062,17
6021,1,0,1,0,0,0,1,0,0,30976,17
6022,1,1,1,1,1,0,0,1,0,18516,16
6023,1,1,0,0,0,0,0,0,0,36626,16
6024,1,1,1,0,0,1,0,0,0,32898,17
6025,1,1,1,0,0,0,0,0,0,26366,17
6026,1,0,1,0,0,0,1,0,0,6965,17
6027,1,1,1,0,0,0,1,1,0,13074,17
6028,1,0,1,0,0,0,0,0,0,40558,17
6029,1,0,1,0,0,0,0,0,0,37017,17
6030,1,0,1,0,0,0,0,0,0,41252,17
6031,1,1,1,0,0,0,0,1,0,45047,17
6032,1,1,1,0,0,0,1,1,1,15309,17
6033,1,0,0,0,0,1,0,0,0,27489,17
6034,1,1,1,0,0,0,0,0,0,25438,17
6035,1,0,1,0,0,1,0,1,0,37767,17
6036,1,1,1,1,0,1,0,1,0,19746,17
6037,1,1,0,0,0,1,0,1,0,35697,17
6038,1,1,1,0,0,1,0,1,0,39137,17
6039,1,1,1,0,0,0,0,0,0,29184,17
6040,1,1,1,0,1,0,1,0,0,17935,17
6041,1,0,1,0,0,1,0,1,0,37066,17
6042,1,1,1,0,0,1,0,0,0,40596,17
6043,1,0,0,0,0,1,0,0,0,22890,17
6044,1,1,1,0,1,0,0,0,0,45416,17
6045,1,1,0,0,0,0,0,0,0,34317,17
6046,1,1,1,0,0,0,0,0,0,32342,17
6047,1,1,1,0,0,0,0,0,0,34174,17
6048,1,0,1,0,0,0,0,0,0,29921,17
6049,1,0,1,0,1,0,0,0,0,42249,17
6050,1,0,0,1,0,0,0,0,0,27111,17
6051,1,0,0,0,1,0,0,0,0,28904,17
6052,1,0,1,0,0,1,0,0,0,37209,17
6053,1,1,1,0,0,0,0,1,0,35637,17
6054,1,0,1,0,0,1,0,0,0,29720,17
6055,1,0,1,0,1,0,0,0,0,41592,17
6056,1,1,1,0,1,0,0,0,0,37534,17
6057,1,1,1,0,0,0,0,0,0,12359,17
6058,1,0,0,1,0,1,0,0,0,6841,17
6059,1,0,1,1,0,1,0,0,0,3413,17
6060,1,0,1,0,0,0,0,0,0,15418,17
6061,1,1,1,0,1,0,0,0,0,33868,17
6062,1,1,1,0,0,0,0,0,0,14564,17
6063,1,1,1,0,0,0,0,0,0,29126,17
6064,1,1,0,0,0,0,0,0,0,4499,17
6065,1,0,0,0,0,0,0,0,0,4722,17
6066,1,0,1,0,0,1,0,0,0,42014,17
6067,1,1,1,0,0,0,0,0,0,16234,17
6068,1,1,1,0,0,0,0,0,0,44814,17
6069,1,1,1,0,0,1,0,0,0,11022,17
6070,1,1,1,0,0,0,0,0,0,6546,17
6071,1,0,0,0,0,1,0,0,0,35480,17
6072,1,1,1,1,0,0,0,0,0,5933,17
6073,1,1,0,0,0,0,0,0,0,13815,17
6074,1,1,0,0,0,0,0,0,0,29049,17
6075,1,1,1,0,0,0,0,0,0,10197,17
6076,1,1,1,0,0,0,0,0,0,10941,17
6077,1,0,1,0,0,0,0,0,0,16437,17
6078,1,1,1,0,0,0,0,0,0,11018,17
6079,1,0,1,0,0,1,0,0,0,23462,17
6080,1,1,0,0,0,0,0,0,0,8300,17
6081,1,1,1,0,0,0,0,0,0,15897,17
6082,1,1,1,0,0,0,0,0,0,35067,17
6083,1,1,1,0,0,0,0,0,0,36371,17
6084,1,0,0,0,0,0,0,0,0,27333,17
6085,1,1,0,0,0,1,0,0,0,29631,17
6086,1,1,0,0,0,0,0,0,0,7167,17
6087,1,0,1,0,0,0,0,0,0,32323,17
6088,1,1,1,1,0,0,0,0,0,20858,17
6089,1,0,0,0,1,0,0,0,0,29284,17
6090,1,1,1,0,0,0,0,0,0,17779,17
6091,1,1,1,0,0,0,0,0,0,25497,17
6092,1,1,0,0,0,0,0,0,0,8061,17
6093,1,1,1,0,0,1,0,0,0,30430,17
6094,1,0,1,0,0,0,0,0,0,30224,17
6095,1,1,1,1,0,0,0,0,0,11375,16
6096,1,0,0,0,0,0,0,0,0,24007,17
6097,1,1,1,1,0,0,0,0,0,30074,17
6098,1,1,1,0,0,0,1,0,0,4393,17
6099,1,0,1,0,0,0,0,0,0,35704,17
6100,1,0,1,0,1,0,0,0,0,28180,16
6101,1,1,1,0,0,0,0,0,0,31448,17
6102,1,0,0,0,0,0,0,0,0,30423,17
6103,1,0,1,0,1,0,0,0,0,36093,17
6104,1,0,1,1,0,0,0,1,0,37784,17
6105,1,0,1,0,1,0,0,0,0,46652,17
6106,1,0,0,0,1,0,0,0,0,36072,16
6107,1,1,1,0,0,0,0,0,0,20775,17
6108,1,1,0,0,0,0,0,0,0,31753,16
6109,1,0,1,0,0,1,0,0,0,44825,16
6110,1,1,1,0,0,0,1,0,0,15459,17
6111,1,0,1,0,0,0,0,0,0,24575,16
6112,1,0,0,0,1,0,0,0,0,15245,16
6113,1,1,1,0,0,0,0,0,0,31712,16
6114,1,1,1,0,0,0,0,0,0,23188,16
6115,1,0,0,0,0,0,0,0,0,29590,16
6116,1,1,1,0,0,0,0,0,0,29285,17
6117,1,0,0,1,0,0,0,0,0,14010,16
6118,1,1,1,0,0,0,0,0,0,20924,17
6119,1,1,1,0,0,0,0,0,0,27354,16
6120,1,1,1,0,0,0,0,0,0,33782,17
6121,1,1,1,0,0,0,0,0,0,44460,17
6122,1,1,1,0,0,0,0,1,0,8390,17
6123,1,1,1,0,0,0,0,0,0,16940,17
6124,1,1,1,0,0,0,0,0,0,35007,17
6125,1,1,0,0,0,0,0,0,0,19490,17
6126,1,0,1,1,1,0,0,0,0,30728,16
6127,1,0,1,0,0,1,0,1,0,46721,17
6128,1,0,1,0,0,0,0,0,0,24937,16
6129,1,0,1,0,0,1,0,0,0,36366,17
6130,1,1,1,1,0,0,0,0,0,24876,16
6131,1,0,0,0,0,0,0,0,0,34877,16
6132,1,1,1,0,0,0,0,0,0,31927,16
6133,1,0,0,0,0,0,0,0,0,19369,16
6134,1,1,0,1,0,0,0,0,0,10192,17
6135,1,0,1,1,0,1,0,0,0,39632,16
6136,1,0,1,0,0,0,0,0,0,4994,17
6137,1,0,1,0,0,0,1,0,0,12314,17
6138,1,1,1,0,1,0,0,0,0,46688,16
6139,1,0,0,0,0,0,0,1,0,43107,16
6140,1,0,1,0,0,0,0,1,0,36597,17
6141,1,1,1,0,0,0,0,0,0,30055,17
6142,1,1,1,1,0,1,0,0,1,24864,16
6143,1,1,1,0,0,0,1,0,0,34273,17
6144,1,1,1,1,0,0,0,0,0,39267,16
6145,1,1,1,0,1,1,0,0,0,32641,17
6146,1,0,0,0,0,0,0,0,0,11503,17
6147,1,1,1,1,0,0,0,0,0,22129,16
6148,1,1,1,1,0,0,0,0,0,6757,16
6149,1,0,1,0,0,1,0,0,0,37779,17
6150,1,1,0,1,1,0,0,0,0,29344,16
6151,1,0,1,0,0,0,0,0,0,23110,16
6152,1,1,1,0,0,1,0,1,0,36238,17
6153,1,0,1,0,0,0,0,1,0,36721,17
6154,1,0,1,0,0,0,1,0,0,19120,17
6155,1,0,1,0,0,1,0,0,0,36883,17
6156,1,0,1,0,0,1,0,1,0,22858,17
6157,1,1,1,0,0,1,1,1,0,35970,17
6158,1,1,1,0,0,0,0,1,0,37760,17
6159,1,1,0,0,0,0,0,0,0,46319,17
6160,1,0,1,0,0,1,0,0,0,36541,17
6161,1,1,1,0,0,0,0,0,0,15639,17
6162,1,0,1,0,0,1,0,0,0,37246,17
6163,1,1,1,0,0,0,0,0,0,27814,17
6164,1,0,0,0,0,0,0,0,0,4399,17
6165,1,0,0,0,0,1,0,0,0,46515,17
6166,1,1,1,1,1,1,0,0,0,25050,16
6167,1,0,0,0,0,0,0,0,0,29705,17
6168,1,0,1,0,0,1,0,0,0,37659,17
6169,1,0,0,0,0,1,0,0,0,35908,17
6170,1,1,0,0,0,0,0,0,0,46982,17
6171,1,1,1,0,0,1,0,1,0,37146,17
6172,1,1,0,0,0,0,0,1,0,36971,17
6173,1,0,1,0,1,0,0,0,0,35254,17
6174,1,0,1,0,1,0,0,0,0,36297,17
6175,1,1,1,0,0,1,0,0,0,36265,17
6176,1,0,1,0,1,0,0,0,0,46881,17
6177,1,1,1,0,1,0,0,0,0,36666,17
6178,1,0,0,0,0,0,0,0,0,23360,17
6179,1,1,1,0,0,1,0,0,0,22669,17
6180,1,1,1,0,0,0,0,0,0,36262,17
6181,0,0,1,0,0,1,0,0,0,35857,17
6182,1,1,1,0,0,0,0,0,0,37075,17
6183,1,1,1,0,0,0,0,0,0,37778,17
6184,1,0,1,0,0,0,0,0,0,37590,17
6185,1,1,1,0,0,0,0,0,0,37204,17
6186,1,1,1,0,0,0,0,0,0,37541,17
6187,1,0,1,0,0,1,0,0,0,37206,17
6188,0,0,0,0,0,1,0,0,0,36748,17
6189,1,0,1,0,1,0,0,0,0,37680,17
6190,1,1,1,0,0,0,0,0,0,37620,17
6191,1,0,1,0,0,1,0,1,0,36208,17
6192,1,0,1,0,0,0,0,0,0,35946,17
6193,1,0,1,0,0,0,0,0,0,35935,17
6194,1,1,1,0,0,0,0,0,0,36286,17
6195,1,0,1,0,0,1,0,1,0,37575,17
6196,1,1,1,0,0,0,0,0,0,36143,17
6197,1,0,0,0,0,1,1,0,0,37395,17
6198,0,0,0,0,0,1,0,0,0,37752,17
6199,1,1,1,0,0,1,0,1,0,36870,17
6200,1,1,1,0,0,0,0,0,0,37544,17
6201,1,1,1,0,0,0,0,1,0,37482,17
6202,1,1,1,0,0,0,0,1,0,36326,17
6203,1,0,1,0,0,0,0,0,0,37540,17
6204,1,1,1,1,0,0,0,0,0,27959,17
6205,1,1,1,0,0,0,0,0,0,37171,17
6206,1,0,1,0,0,0,0,1,0,36363,17
6207,1,0,1,0,0,1,0,1,0,37464,17
6208,1,0,1,0,0,1,1,0,0,37490,17
6209,1,0,1,0,0,0,0,0,0,36018,17
6210,1,1,1,0,0,0,0,0,0,43124,17
6211,1,1,1,0,0,1,0,0,0,36461,17
6212,1,0,1,0,0,0,0,0,0,37247,17
6213,1,1,0,0,0,1,0,0,0,36648,17
6214,1,0,1,0,0,0,0,0,0,37690,17
6215,1,1,1,0,0,0,0,1,0,37099,17
6216,1,1,1,0,1,1,0,0,0,37738,17
6217,1,1,1,0,0,1,0,0,0,37933,17
6218,1,1,1,0,1,1,0,0,0,36836,17
6219,1,0,1,0,0,0,0,0,0,36327,17
6220,1,1,0,0,0,0,0,0,0,36907,17
6221,0,0,0,0,1,0,0,0,0,36963,17
6222,1,1,1,0,0,0,0,0,0,36280,17
6223,1,1,1,0,0,1,0,1,0,36491,17
6224,1,0,1,0,0,1,0,0,0,36102,17
6225,1,1,1,0,1,0,0,0,0,36865,17
6226,1,1,1,0,0,0,0,1,0,36890,17
6227,1,1,1,0,1,1,0,1,0,37531,17
6228,1,0,1,0,0,1,0,0,0,36474,17
6229,1,0,1,0,0,0,0,0,0,36768,17
6230,1,0,1,0,1,1,0,0,0,37804,17
6231,1,1,1,0,1,0,0,0,0,35919,17
6232,1,1,1,0,0,0,0,0,0,37509,17
6233,1,0,1,0,1,0,0,0,0,35951,17
6234,1,1,1,0,0,0,0,0,0,37077,17
6235,1,1,1,0,0,1,0,1,0,37114,17
6236,1,0,1,0,0,0,0,1,0,37151,17
6237,1,0,0,0,0,1,0,0,0,36003,17
6238,1,1,1,0,0,0,0,0,0,37588,17
6239,1,0,1,1,0,0,0,1,0,36783,17
6240,1,1,1,0,0,1,0,1,0,35855,17
6241,1,1,1,0,1,0,0,0,0,37763,17
6242,1,0,1,0,0,1,0,1,0,36880,17
6243,1,1,1,0,0,0,0,0,0,37513,17
6244,1,0,1,0,0,0,0,1,0,36601,17
6245,1,1,1,0,0,1,0,0,0,36533,17
6246,1,1,1,0,0,1,0,0,0,37964,17
6247,1,1,1,1,0,0,0,1,0,36007,17
6248,1,1,1,0,0,0,0,0,0,35858,17
6249,1,1,1,0,0,0,0,0,0,36195,17
6250,1,1,1,0,0,1,0,1,0,37292,17
6251,1,0,1,0,0,0,0,0,0,36435,17
6252,1,1,1,0,1,0,0,1,0,36885,17
6253,1,0,1,0,0,0,0,0,0,36001,17
6254,0,1,1,0,0,0,0,0,0,37787,17
6255,1,1,1,0,1,0,0,0,0,36174,17
6256,0,0,0,0,0,1,0,0,0,37882,17
6257,1,1,1,0,0,0,0,0,0,36240,17
6258,1,0,1,0,0,0,0,0,0,36519,17
6259,1,1,1,0,0,0,0,0,0,37047,17
6260,1,1,1,0,0,0,0,0,0,36839,17
6261,1,1,1,0,0,1,0,0,0,44743,17
6262,1,0,1,0,0,0,0,0,0,46608,17
6263,1,1,0,0,1,0,0,0,0,14226,17
6264,1,0,0,0,0,1,0,0,0,37764,17
6265,1,1,1,0,0,1,0,0,0,37770,17
6266,1,0,0,0,0,1,0,0,0,36507,17
6267,1,0,0,0,0,0,0,0,0,43149,17
6268,1,1,0,0,0,0,0,0,0,11486,17
6269,1,1,0,0,0,0,0,0,0,36651,17
6270,1,0,1,0,0,0,0,0,0,36164,17
6271,1,1,1,1,0,0,0,0,0,5598,17
6272,1,0,0,0,1,0,0,0,0,5551,17
6273,1,1,1,0,0,0,0,0,0,46315,17
